sears	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
roland	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
james	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
cameron	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
avatar	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
shopping	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
basically	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
guidance	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
refined	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
favor	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
wyoming	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
nyc	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
pounding	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
keyboard	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
believes	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
people's	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
margaret	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
thatcher	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
traitor	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
blockhead	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
thumbsxs	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
alike	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
the women	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
janet	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
reno	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
anytime	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
hangover	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
substance	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
assed	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hick	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
accent	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
speakers	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
yeeeeehaw	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
deport	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
strikes	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
effect	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
probation	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
nbc	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
ciminal	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
radical	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
murder	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
plane	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
cairo	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
ran	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
fxxk	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
retarded	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
manager	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
pending	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
evaluation	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
sales	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
threatened	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
takeout	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
quantity	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
handwriting	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
50's and	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
contractor	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
handful	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
windfall	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
they've	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
butts	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
hanging	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
walks	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
naked	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
rape	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
flash	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
supporter	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
lier	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
nov	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
carola	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
permanently	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hamstrung	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
edit	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
'working	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
class'	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
umc	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
703	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
pd	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
fd	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
ladders	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
limbs	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
shorn	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bodies	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
swarthmore	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
'87	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hehe	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
fnck	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
roxy	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
deciphering	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
albums	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
astonishing	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
aside	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
awhile	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
ferry's	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
album	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
snm	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
libyans	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
strife	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
wmd's	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
lied	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
hmm	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
leader	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
conservatives	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
25	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
sane	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
libs	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
alaska	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hawaii	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
palen	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
reps	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
eminently	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
unqualified	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
borgman	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
application	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
to print	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
shipping	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
precursor	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
the replicator	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
star	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
trek	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
grip	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
real conservatives	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
lerftist	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
balme	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
article  looks	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
ad	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
figures	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
liars	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
median	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
nearly	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
gasoline	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
doubled	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
stamps	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
bama	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
750	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
termination	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
stamp	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
green	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
embrace	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
reserves	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
depleting	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
congress	34	0	34	1.43%	3.08%	1.43%	98.57%	1.43%	98.57%	
collected	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
barring	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
recovery	15	0	15	3.13%	3.83%	3.13%	96.88%	3.13%	96.88%	
measures	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
system	16	0	16	2.94%	3.69%	2.94%	97.06%	2.94%	97.06%	
540	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
pursuit	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
guaranteed	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
ps	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
counsel	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
kenneth	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
starr	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
witch	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
third	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
grade	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
luckydl	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
obstructionists	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
listen	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
positives	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
gop	11	0	11	4.17%	4.67%	4.17%	95.83%	4.17%	95.83%	
suffered	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
purists	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
acknowledge	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
bush's	17	0	17	2.78%	3.58%	2.78%	97.22%	2.78%	97.22%	
gwb	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
instituted	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
stimulus	12	0	12	3.85%	4.40%	3.85%	96.15%	3.85%	96.15%	
auto	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
industries	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
attributed	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
afghanistan	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
wmd	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
believ	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
thristy	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
dutchess	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
dopes	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
recession	13	0	13	3.57%	4.18%	3.57%	96.43%	3.57%	96.43%	
dumbest	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
at the	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
highest	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
daily	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
89mb	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
per	8	0	8	5.56%	5.91%	5.56%	94.44%	5.56%	94.44%	
2008	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
deepest	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
dec	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
mar	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
2009	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
expanding	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
disablled	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
vet	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
navy	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
os	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
typing	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
abbility	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hippocrit	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
acadamia	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
freedoms	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
rott	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
losser	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
heath	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bomb	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
civilians	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
dropped	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
bombs	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
japan	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
multiply	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
japanese	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
ally	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
weak	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
dc	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
quick	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
resolve	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
drag	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
embassys	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
attacked	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
bare	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
near	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
thumbers	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
hearing	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
ear	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
concert	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
goggles	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
goofy	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
slacked	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
jawed	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
grin	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
scowling	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
depiction	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
frankenstein	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
frankenstein's	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
monster	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
thug	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
guy's	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
valve	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
pink	11	0	11	4.17%	4.67%	4.17%	95.83%	4.17%	95.83%	
1011dude01	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
pinero	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
confessing	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
desperately	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
mirrors	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
solution	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
institutions	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
bash	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
cab	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
winner	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
gunnery	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
sgt	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
carolina	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
john	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
kinosh	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
gimme	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
knuckles	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
heres	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
everythings	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
dashbord	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
pre	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
taped	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
sudio	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
seeya	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
classic	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
outs	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
equipped rolls	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
royce	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
studded	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
rolla	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
dex	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
watch of	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
rollem	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
jeooooohny	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
stalled	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
oppose	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
opposition	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
previously	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
country by	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
eight	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
catelyn	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
tyler	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
series	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
miffed	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
etiquette	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
insensitive	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bastard	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
foreclosure	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
underwater	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
owners	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
mobile	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
1989	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
moxie	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
tyn	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
excrement	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
gawd	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
soooo	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
tiring	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
fudge	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
sake	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
lawsuit	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
follows	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
equally	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
disabled	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
aka	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
loser	10	0	10	4.55%	5.00%	4.55%	95.45%	4.55%	95.45%	
freak	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
cellphone	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
skills	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
concur	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
that there	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
etiquette but	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
uhm	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
plain	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
scary	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
if i	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
seated	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
text	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
enjoying	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
communicating	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
bothering	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
impeding	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
owner's	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
newspaper	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
brainless	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
sheep	6	0	6	7.14%	7.40%	7.14%	92.86%	7.14%	92.86%	
reagan	14	0	14	3.33%	3.99%	3.33%	96.67%	3.33%	96.67%	
bedroom	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
6000	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
't	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
apologies	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
speech	5	0	5	8.33%	8.54%	8.33%	91.67%	8.33%	91.67%	
grandfathers	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
greater	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
the obamas	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
statue	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
ronald	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
oval	1	0	1	25.00%	25.03%	25.00%	75.00%	25.00%	75.00%	
recovers	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
we've	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
heavily	4	0	4	10.00%	10.16%	10.00%	90.00%	10.00%	90.00%	
involved	7	0	7	6.25%	6.56%	6.25%	93.75%	6.25%	93.75%	
twitter	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
particular	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
district	2	0	2	16.67%	16.73%	16.67%	83.33%	16.67%	83.33%	
adopt	3	0	3	12.50%	12.61%	12.50%	87.50%	12.50%	87.50%	
