partied	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
confusing	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
holidays	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
rack	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
sayin'	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
endangering	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
stashing	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
dividendpaying	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
accountsthat	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
tools	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
failiure	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
knigger	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
intentionally	6	1	5	7.17%	7.18%	44.93%	55.07%	21.43%	78.57%	
organism	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
campanionship	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
fined	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
issome	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
thisyoung	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
decsions	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
opportunties	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
shortages	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
develop	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
currencies	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
anyoneknow	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
surviving	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
anecdote	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
reeks	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
knucklehead	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
hastrulyfallen	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
andgomorrah	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
notsurprise	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
fewthoughtlessand	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
evilbigotry	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
tuskegee	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
dingy	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
countryin	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
ourdifferences	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
andstandtogether	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
dorseyfor	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
koran	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
chrissakes	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
richard	8	0	8	5.56%	5.62%	5.56%	94.44%	5.56%	94.44%	
peterson	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
seven	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
pup	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
eldest	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
begged	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
pleaded	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
spayed	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
tags	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
mail	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
pat	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
eyesight	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
roflmfao	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
stakes	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
casting	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
ballots	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
ww3	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
tyrannical	3	1	2	12.53%	12.51%	62.26%	37.74%	37.50%	62.50%	
ndaa	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
347	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
revoltion	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
ineveitble	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
presidients	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
baking	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
abe	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
coincidental	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
meanwhile	10	1	9	4.58%	4.62%	32.24%	67.76%	13.64%	86.36%	
hail	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
mary	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
zombie	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
guessing	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
brick	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
occuring	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
grievances	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
brewing	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
savingor	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
andto	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
preserving	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
subjugation	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
southerners	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
maryland	12	0	12	3.85%	3.94%	3.85%	96.15%	3.85%	96.15%	
yankee	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
southerner	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
slightest	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
honorable	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
southern	25	0	25	1.92%	2.14%	1.92%	98.08%	1.92%	98.08%	
expressly	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
forbade	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
importation	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
notyour	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
myraceexpressing	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
negativity	5	1	4	8.36%	8.36%	49.70%	50.30%	25.00%	75.00%	
beso	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
butyou	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
breeds	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
reflected	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
palinsafreak	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
'socialist	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
nirvana'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
segment	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
gestapo	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
mounting	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
suffering	13	0	13	3.57%	3.68%	3.57%	96.43%	3.57%	96.43%	
elicits	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
fundamental	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
kahler	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
underpaid	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
superpac	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
spreading	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
carnival	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
barkers	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
woodless	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
aprox	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
0000001	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
bernadet	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
hequalifies	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
doh	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
tina	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
cautious	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
friction	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
sayif	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
lynnial	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
reinvest	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
lowlives	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
negligence	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
yound	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
falls	15	0	15	3.13%	3.25%	3.13%	96.88%	3.13%	96.88%	
pharoah	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
eddy	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
murphy	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
snl	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
loses	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
relevancy	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
revolves	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
amuses	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
claus	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
easter	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
themis	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
minta	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
durfee	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
arbuckle	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
roscoe	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
wic	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
govenenment	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
til	11	2	9	4.23%	4.24%	46.97%	53.03%	20.83%	79.17%	
smiled	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
carson	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
criticize	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
kings	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
objectify	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
corrupted	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
dey	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
noes	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
wut	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
keepin'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
carrier	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
overqualifiedbro	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
toke	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
dis	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
dollahs	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
we's	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
sonic	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
rtard	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
30something	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
clouds	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
50something	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
80's	10	1	9	4.58%	4.62%	32.24%	67.76%	13.64%	86.36%	
olde	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
stood	8	1	7	5.59%	5.61%	37.58%	62.42%	16.67%	83.33%	
rennie	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
neal	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
klattu	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
passout	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
asses	16	2	14	3.01%	3.06%	36.85%	63.15%	14.71%	85.29%	
wrungs	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
seewhat	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
dfrom	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
exemplary	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
arming	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
climbs	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
atop	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
illequippedrace	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
ants	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
feared	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
aresupposedlyapart	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
comings	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
lesser	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
truthhurts402	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
resisted	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
tooth	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
foulest	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
'ladylike	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
guys'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
'tooting'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
'let	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
rip'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
'discreet'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
woud	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
sat	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
could'get	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
out'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
believeanyone	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
wouldreally'rip	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
oneactually	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
face'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
'sh	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
t'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
kicked	9	0	9	5.00%	5.07%	5.00%	95.00%	5.00%	95.00%	
comming	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
'joke	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
'real'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
dum	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
dogmaster	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
engulfed	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
rubbish	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
arsewhole	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
disguise	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
tu	5	2	3	8.39%	8.36%	68.70%	31.30%	41.67%	58.33%	
scarce	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
foward	5	0	5	8.33%	8.37%	8.33%	91.67%	8.33%	91.67%	
scottiy	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
parker	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
parkie	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
leone	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
connections	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
italian	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
mafia	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
brief	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
exotic	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
limousines	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
trippin	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
'hey	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
intuitive	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
mcmenamins	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
patty	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
wouldcharm	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
radius	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
scotty	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
beard	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
clay	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
mouthful	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
ethnicity	10	0	10	4.55%	4.63%	4.55%	95.45%	4.55%	95.45%	
jigs	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
stoplights	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
stab	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
punch	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
mentor	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
spouting	6	0	6	7.14%	7.19%	7.14%	92.86%	7.14%	92.86%	
dumbascraps	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
lyndon	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
0bama	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
nirvanna	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
19541994	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
19942004	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
excelling	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
soviet	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
1948	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
participation	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
1981	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
weakest	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
contraceptive	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
mandatetax	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
enforcing	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
holder	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
contempt	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
described	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
shudaa	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
ohno	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
mathers	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
demanded	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
schmooze	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
watermellons	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
skinner	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
1479	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
niggr's	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
inferred	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
responded	15	0	15	3.13%	3.25%	3.13%	96.88%	3.13%	96.88%	
corny	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
repulsive	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
stooped	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
incestuous	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
hillbilly	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
albino	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
booty	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
rapingmolesting	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
peckerwoods	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
okaynormal	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
slurs	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
bleeding	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
disappointed	7	0	7	6.25%	6.30%	6.25%	93.75%	6.25%	93.75%	
basing	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
numeral	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
namesgt	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
creepyface	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
ornament	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
intoxicatedit	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
effective	14	5	9	3.50%	3.41%	67.41%	32.59%	36.67%	63.33%	
riderdating	6	6	0	7.32%	7.14%	92.86%	7.14%	92.86%	7.14%	
pubic	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
covers	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
thisstupid	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
nothead	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
'drunk	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
120'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
becareful	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
misbehaving	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
unusually	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
spaces	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
showcase	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
quietly	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
resox12	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
accumulated	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
'full	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
retirement'	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
probly	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
idots	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
andtalentd	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
singer	14	0	14	3.33%	3.45%	3.33%	96.67%	3.33%	96.67%	
ilook	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
strenght	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
comitting	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
commits	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
goin	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
diffferent	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
ev	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
doctrine	3	0	3	12.50%	12.52%	12.50%	87.50%	12.50%	87.50%	
reread	8	0	8	5.56%	5.62%	5.56%	94.44%	5.56%	94.44%	
juggernaut27	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
textingtweeting	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
cornerstone	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
speculating	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
speculatingas	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
howthe	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
uneasy	2	0	2	16.67%	16.68%	16.67%	83.33%	16.67%	83.33%	
secuirites	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
meas	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
quersion	1	0	1	25.00%	25.00%	25.00%	75.00%	25.00%	75.00%	
cum	4	0	4	10.00%	10.03%	10.00%	90.00%	10.00%	90.00%	
